Id,Course_Id,Course_Name,Sentiment,Review_Text,Instructor_Name,Difficulty_Level,Workload,Course_Year
8300,LI,Literature,neutral,This Literature course was okay.,Mr. Abhay Kumar,Easy,Low,2024
8301,MA,Mathematics,neutral,This Mathematics course was fair.,Ms. Brown,Difficult,Low,2024
8302,DS,Data Science,positive,This Data Science course was interesting.,Ms. Monika P,Difficult,Low,2024
8303,PS,Psychology,positive,This Psychology course was informative.,Prof. Johnson,Easy,High,2024
8304,ML,Machine Learning,neutral,This Machine Learning course was average.,Ms. Ruchika Gupta C,Difficult,Medium,2023
8305,LI,Literature,negative,This Literature course was difficult.,Ms. Kalyani Jha,Difficult,High,2023
8306,ML,Machine Learning,negative,This Machine Learning course was difficult.,Ms. Dhanya Patil D,Easy,Medium,2023
8307,PS,Political Science,neutral,This Political Science course was so-so.,Mr. Amitesh Jha,Moderate,Low,2023
8308,PH,Physics,positive,This Physics course was informative.,Mr. Mohit Jain,Difficult,Medium,2023
8309,BI,Biology,positive,This Biology course was great.,Ms. Arpita S C,Difficult,Medium,2023
8310,HI,History,neutral,This History course was decent.,Mr. Aditya Kumar,Difficult,Low,2023
8311,BI,Biology,negative,This Biology course was difficult.,Ms. Brown,Easy,Medium,2023
8312,SO,Sociology,negative,This Sociology course was unorganized.,Prof. Johnson,Easy,Low,2023
8313,DS,Data Science,neutral,This Data Science course was average.,Ms. Arpita S C,Moderate,Medium,2023
8314,EC,Economics,positive,This Economics course was excellent.,Mr. Abhay Kumar,Easy,High,2024
8315,PH,Physics,neutral,This Physics course was okay.,Mr. Amitesh Jha,Easy,Low,2024
8316,EC,Economics,negative,This Economics course was difficult.,Prof. Johnson,Moderate,Low,2023
8317,MA,Mathematics,positive,This Mathematics course was engaging.,Mr. Abhay Kumar,Difficult,Medium,2023
8318,MA,Mathematics,negative,This Mathematics course was unorganized.,Ms. Aiman Syed C,Moderate,Low,2024
8319,ML,Machine Learning,neutral,This Machine Learning course was average.,Ms. Rashi A,Moderate,Medium,2024
8320,BI,Biology,neutral,This Biology course was so-so.,Ms. Brown,Difficult,Medium,2023
8321,BI,Biology,negative,This Biology course was unclear.,Ms. Mukul S,Moderate,Medium,2023
8322,SE,Software Engineering,neutral,This Software Engineering course was so-so.,Mr. Shishirendu Jha,Difficult,High,2024
8323,BI,Biology,positive,This Biology course was interesting.,Ms. Ruchika Gupta C,Moderate,Medium,2023
8324,PS,Psychology,negative,This Psychology course was boring.,Ms. Mukul S,Difficult,High,2024
8325,DS,Data Science,neutral,This Data Science course was so-so.,Ms. Brown,Easy,High,2024
8326,ML,Machine Learning,neutral,This Machine Learning course was so-so.,Dr. Jones,Moderate,Medium,2023
8327,AI,Artificial Intelligence,positive,This Artificial Intelligence course was great.,Prof. Johnson,Moderate,Medium,2024
8328,PS,Psychology,positive,This Psychology course was informative.,Prof. Johnson,Moderate,Medium,2024
8329,HI,History,positive,This History course was interesting.,Ms. Ruchika Gupta C,Difficult,Medium,2023
8330,MA,Mathematics,negative,This Mathematics course was unclear.,Prof. Johnson,Difficult,Low,2023
8331,LI,Literature,positive,This Literature course was excellent.,Mr. Abhay Kumar,Difficult,High,2024
8332,PH,Physics,positive,This Physics course was great.,Ms. Rashi A,Difficult,Medium,2023
8333,PS,Psychology,positive,This Psychology course was excellent.,Ms. Kalyani Jha,Easy,High,2024
8334,EC,Economics,neutral,This Economics course was fair.,Mr. Shishirendu Jha,Easy,Medium,2024
8335,HI,History,positive,This History course was excellent.,Ms. Kalyani Jha,Easy,Low,2024
8336,PS,Psychology,positive,This Psychology course was informative.,Mr. Kunal Taneja,Difficult,Medium,2023
8337,SE,Software Engineering,negative,This Software Engineering course was boring.,Mr. Aditya Kumar,Easy,High,2024
8338,HI,History,positive,This History course was great.,Mr. Kunal Taneja,Difficult,Low,2024
8339,LI,Literature,positive,This Literature course was informative.,Mr. Amitesh Jha,Moderate,High,2023
8340,BI,Biology,negative,This Biology course was disappointing.,Ms. Aiman Syed C,Difficult,High,2024
8341,HI,History,positive,This History course was great.,Mr. Shishirendu Jha,Moderate,High,2023
8342,BI,Biology,negative,This Biology course was disappointing.,Ms. Dhanya Patil D,Moderate,Medium,2023
8343,LI,Literature,negative,This Literature course was unclear.,Ms. Arpita S C,Difficult,Low,2023
8344,ML,Machine Learning,positive,This Machine Learning course was engaging.,Ms. Ishu C,Moderate,Medium,2023
8345,CS,Computer Science,neutral,This Computer Science course was fair.,Ms. Brown,Difficult,Medium,2024
8346,ML,Machine Learning,negative,This Machine Learning course was boring.,Ms. Brown,Moderate,Medium,2024
8347,EC,Economics,negative,This Economics course was boring.,Ms. Aiman Syed C,Difficult,High,2023
8348,PS,Political Science,positive,This Political Science course was informative.,Ms. Syed Humera B,Difficult,High,2023
8349,PS,Political Science,positive,This Political Science course was excellent.,Ms. Aiman Syed C,Easy,Low,2023
8350,ML,Machine Learning,negative,This Machine Learning course was unclear.,Mr. Amitesh Jha,Moderate,Medium,2023
8351,MA,Mathematics,negative,This Mathematics course was unorganized.,Ms. Aiman Syed C,Difficult,Low,2024
8352,SE,Software Engineering,negative,This Software Engineering course was unclear.,Ms. Aiman Syed C,Difficult,High,2023
8353,ML,Machine Learning,negative,This Machine Learning course was unorganized.,Ms. Ishu C,Easy,Low,2023
8354,SE,Software Engineering,neutral,This Software Engineering course was decent.,Ms. Aiman Syed C,Difficult,Medium,2024
8355,EC,Economics,negative,This Economics course was boring.,Ms. Ruchika Gupta C,Moderate,Low,2023
8356,PS,Psychology,negative,This Psychology course was boring.,Prof. Johnson,Difficult,High,2024
8357,LI,Literature,neutral,This Literature course was fair.,Ms. Kalyani Jha,Easy,Medium,2023
8358,EC,Economics,positive,This Economics course was great.,Ms. Divya P D,Moderate,Medium,2023
8359,EC,Economics,negative,This Economics course was unclear.,Ms. Brown,Moderate,High,2024
8360,CS,Computer Science,positive,This Computer Science course was excellent.,Ms. Kalyani Jha,Moderate,High,2024
8361,PS,Political Science,neutral,This Political Science course was so-so.,Ms. Divya P D,Easy,High,2023
8362,PS,Psychology,negative,This Psychology course was disappointing.,Ms. Divya P D,Easy,Medium,2023
8363,CH,Chemistry,negative,This Chemistry course was unorganized.,Mr. Davis,Moderate,Low,2023
8364,PS,Political Science,positive,This Political Science course was engaging.,Ms. Mukul S,Moderate,Low,2024
8365,SE,Software Engineering,negative,This Software Engineering course was unclear.,Mr. Shishirendu Jha,Moderate,High,2024
8366,PH,Physics,positive,This Physics course was informative.,Ms. Arpita S C,Difficult,Low,2023
8367,BI,Biology,negative,This Biology course was boring.,Mr. Kunal Taneja,Moderate,Low,2024
8368,PS,Psychology,positive,This Psychology course was informative.,Ms. Monika P,Easy,Medium,2023
8369,EC,Economics,neutral,This Economics course was okay.,Dr. Jones,Difficult,Medium,2023
8370,AI,Artificial Intelligence,negative,This Artificial Intelligence course was unorganized.,Prof. Johnson,Moderate,Low,2024
8371,SE,Software Engineering,negative,This Software Engineering course was boring.,Ms. Monika P,Easy,High,2024
8372,BI,Biology,negative,This Biology course was boring.,Prof. Johnson,Easy,Medium,2024
8373,PS,Psychology,negative,This Psychology course was difficult.,Ms. Ishu C,Easy,Medium,2024
8374,ML,Machine Learning,positive,This Machine Learning course was excellent.,Ms. Ishu C,Difficult,Low,2024
8375,MA,Mathematics,neutral,This Mathematics course was so-so.,Mr. Mohit Jain,Moderate,High,2024
8376,SO,Sociology,positive,This Sociology course was interesting.,Mr. Kunal Taneja,Moderate,Medium,2023
8377,HI,History,neutral,This History course was so-so.,Ms. Brown,Easy,Medium,2023
8378,EC,Economics,negative,This Economics course was disappointing.,Mr. Abhay Kumar,Moderate,Medium,2024
8379,MA,Mathematics,negative,This Mathematics course was disappointing.,Mr. Amitesh Jha,Easy,High,2024
8380,MA,Mathematics,negative,This Mathematics course was disappointing.,Ms. Syed Humera B,Easy,Low,2023
8381,ML,Machine Learning,negative,This Machine Learning course was unorganized.,Mr. Shishirendu Jha,Moderate,Low,2023
8382,DS,Data Science,positive,This Data Science course was great.,Ms. Dhanya Patil D,Difficult,High,2023
8383,MA,Mathematics,negative,This Mathematics course was unclear.,Ms. Rashi A,Easy,Low,2023
8384,CS,Computer Science,neutral,This Computer Science course was so-so.,Ms. Rashi A,Difficult,Low,2023
8385,DS,Data Science,negative,This Data Science course was disappointing.,Mr. Aditya Kumar,Difficult,Low,2023
8386,EC,Economics,negative,This Economics course was disappointing.,Ms. Brown,Easy,Low,2023
8387,ML,Machine Learning,neutral,This Machine Learning course was okay.,Ms. Brown,Difficult,Low,2024
8388,LI,Literature,negative,This Literature course was unorganized.,Ms. Ishu C,Moderate,Low,2024
8389,LI,Literature,positive,This Literature course was excellent.,Mr. Davis,Moderate,High,2024
8390,EC,Economics,negative,This Economics course was difficult.,Ms. Rashi A,Easy,Medium,2023
8391,PH,Physics,positive,This Physics course was informative.,Ms. Dhanya Patil D,Easy,High,2023
8392,HI,History,positive,This History course was engaging.,Ms. Ishu C,Easy,High,2024
8393,CS,Computer Science,negative,This Computer Science course was unclear.,Mr. Mohit Jain,Easy,Medium,2023
8394,SO,Sociology,neutral,This Sociology course was fair.,Mr. Davis,Moderate,Low,2024
8395,SE,Software Engineering,positive,This Software Engineering course was engaging.,Prof. Johnson,Moderate,High,2023
8396,PS,Political Science,negative,This Political Science course was unorganized.,Ms. Aiman Syed C,Easy,Low,2024
8397,PH,Physics,positive,This Physics course was informative.,Ms. Kalyani Jha,Moderate,Low,2023
8398,ML,Machine Learning,positive,This Machine Learning course was interesting.,Prof. Johnson,Moderate,Medium,2023
8399,CH,Chemistry,neutral,This Chemistry course was so-so.,Mr. Amitesh Jha,Difficult,Medium,2024
8400,LI,Literature,positive,This Literature course was interesting.,Mr. Mohit Jain,Easy,Medium,2024
8401,PH,Physics,positive,This Physics course was informative.,Ms. Arpita S C,Easy,High,2023
8402,BI,Biology,positive,This Biology course was interesting.,Ms. Monika P,Difficult,High,2023
8403,SO,Sociology,negative,This Sociology course was unorganized.,Ms. Divya P D,Easy,Medium,2024
8404,SO,Sociology,neutral,This Sociology course was fair.,Ms. Ruchika Gupta C,Moderate,Low,2024
8405,LI,Literature,positive,This Literature course was engaging.,Ms. Syed Humera B,Difficult,High,2023
8406,ML,Machine Learning,neutral,This Machine Learning course was average.,Ms. Ruchika Gupta C,Easy,Low,2023
8407,LI,Literature,positive,This Literature course was excellent.,Ms. Mukul S,Difficult,Low,2024
8408,LI,Literature,positive,This Literature course was engaging.,Ms. Kalyani Jha,Moderate,Low,2024
8409,CS,Computer Science,positive,This Computer Science course was interesting.,Mr. Aditya Kumar,Moderate,High,2023
8410,SO,Sociology,positive,This Sociology course was informative.,Ms. Syed Humera B,Moderate,Medium,2023
8411,PS,Political Science,neutral,This Political Science course was fair.,Mr. Mohit Jain,Easy,High,2023
8412,PH,Physics,negative,This Physics course was unorganized.,Mr. Shishirendu Jha,Difficult,High,2023
8413,CS,Computer Science,negative,This Computer Science course was boring.,Ms. Rashi A,Easy,High,2023
8414,DS,Data Science,positive,This Data Science course was excellent.,Mr. Abhay Kumar,Moderate,Medium,2023
8415,DS,Data Science,positive,This Data Science course was engaging.,Mr. Abhay Kumar,Easy,High,2024
8416,PS,Psychology,neutral,This Psychology course was okay.,Mr. Aditya Kumar,Difficult,Medium,2023
8417,SO,Sociology,positive,This Sociology course was excellent.,Dr. Jones,Easy,Low,2023
8418,SO,Sociology,negative,This Sociology course was disappointing.,Mr. Aditya Kumar,Moderate,Low,2024
8419,AI,Artificial Intelligence,neutral,This Artificial Intelligence course was decent.,Ms. Brown,Moderate,Low,2023
8420,DS,Data Science,negative,This Data Science course was boring.,Ms. Ruchika Gupta C,Moderate,Low,2024
8421,DS,Data Science,neutral,This Data Science course was fair.,Mr. Kunal Taneja,Moderate,High,2024
8422,SO,Sociology,positive,This Sociology course was great.,Ms. Divya P D,Moderate,Low,2024
8423,PS,Political Science,positive,This Political Science course was excellent.,Mr. Kunal Taneja,Easy,High,2023
8424,AI,Artificial Intelligence,negative,This Artificial Intelligence course was disappointing.,Prof. Smith,Easy,Low,2023
8425,LI,Literature,neutral,This Literature course was so-so.,Ms. Arpita S C,Difficult,Medium,2024
8426,PS,Psychology,neutral,This Psychology course was decent.,Mr. Amitesh Jha,Difficult,Low,2023
8427,BI,Biology,negative,This Biology course was unorganized.,Mr. Abhay Kumar,Moderate,Medium,2023
8428,PH,Physics,positive,This Physics course was interesting.,Ms. Dhanya Patil D,Easy,High,2024
8429,BI,Biology,negative,This Biology course was unclear.,Ms. Syed Humera B,Moderate,High,2024
8430,DS,Data Science,neutral,This Data Science course was okay.,Mr. Davis,Difficult,Medium,2024
8431,PS,Psychology,negative,This Psychology course was boring.,Dr. Jones,Moderate,Low,2023
8432,DS,Data Science,negative,This Data Science course was boring.,Ms. Brown,Easy,Medium,2024
8433,BI,Biology,negative,This Biology course was disappointing.,Ms. Ruchika Gupta C,Easy,Low,2024
8434,PH,Physics,neutral,This Physics course was average.,Dr. Jones,Easy,Low,2023
8435,HI,History,positive,This History course was interesting.,Mr. Davis,Difficult,Medium,2023
8436,PS,Psychology,negative,This Psychology course was unclear.,Ms. Mukul S,Difficult,High,2024
8437,HI,History,negative,This History course was unclear.,Ms. Ruchika Gupta C,Easy,Medium,2024
8438,CS,Computer Science,negative,This Computer Science course was unorganized.,Mr. Shishirendu Jha,Moderate,Medium,2023
8439,SE,Software Engineering,negative,This Software Engineering course was disappointing.,Mr. Amitesh Jha,Moderate,Low,2023
8440,PS,Political Science,positive,This Political Science course was informative.,Ms. Dhanya Patil D,Easy,Low,2023
8441,PS,Psychology,neutral,This Psychology course was average.,Ms. Kalyani Jha,Easy,High,2024
8442,PH,Physics,positive,This Physics course was engaging.,Ms. Rashi A,Moderate,Low,2024
8443,CS,Computer Science,positive,This Computer Science course was great.,Mr. Aditya Kumar,Moderate,Medium,2023
8444,AI,Artificial Intelligence,negative,This Artificial Intelligence course was disappointing.,Ms. Brown,Difficult,Medium,2024
8445,AI,Artificial Intelligence,positive,This Artificial Intelligence course was interesting.,Mr. Davis,Easy,High,2023
8446,SO,Sociology,negative,This Sociology course was boring.,Ms. Arpita S C,Difficult,Medium,2023
8447,CH,Chemistry,neutral,This Chemistry course was decent.,Ms. Dhanya Patil D,Difficult,Low,2024
8448,ML,Machine Learning,positive,This Machine Learning course was engaging.,Ms. Mukul S,Difficult,Low,2024
8449,LI,Literature,neutral,This Literature course was average.,Prof. Johnson,Difficult,High,2024
8450,HI,History,neutral,This History course was average.,Ms. Kalyani Jha,Moderate,Low,2024
8451,ML,Machine Learning,neutral,This Machine Learning course was average.,Prof. Smith,Easy,High,2023
8452,PS,Political Science,negative,This Political Science course was difficult.,Ms. Dhanya Patil D,Moderate,Low,2024
8453,PH,Physics,neutral,This Physics course was average.,Ms. Rashi A,Difficult,Medium,2024
8454,MA,Mathematics,positive,This Mathematics course was engaging.,Ms. Arpita S C,Moderate,Low,2024
8455,CH,Chemistry,neutral,This Chemistry course was so-so.,Ms. Arpita S C,Easy,Low,2024
8456,PS,Political Science,neutral,This Political Science course was average.,Ms. Kalyani Jha,Difficult,Low,2024
